name,category,type,latitude,longitude
Starbucks,amenity,cafe,30.3058211,-97.7080023
Chipotle,amenity,fast_food,30.3056506,-97.7079877
Pad Thai,amenity,restaurant,30.3058963,-97.7081858
Rudino's Grinders,amenity,restaurant,30.4526411,-97.8265282
Godavari,amenity,restaurant,30.4622787,-97.8141627
Pokeatery,amenity,restaurant,30.3055072,-97.7081023
Chi'Lantro,amenity,restaurant,30.3052883,-97.7082369
Apna Bazaar Indian grocery,shop,supermarket,30.432472,-97.7702757
Flores Mexican,amenity,restaurant,30.2330122,-97.865479
Whole Foods Market,shop,supermarket,30.2201874,-97.8415946
Panda Express,amenity,fast_food,30.2224924,-97.8405797
Starbucks,amenity,cafe,30.2221147,-97.8373142
Jersey Mike's Subs,amenity,fast_food,30.2237888,-97.839049
Jack Allen's,amenity,restaurant,30.2436161,-97.8826499
Foreign & Domestic,amenity,restaurant,30.3170802,-97.7195557
Hecho En Mexico,amenity,restaurant,30.2284117,-97.8633323
Taco Cabana,amenity,fast_food,30.2198535,-97.8355517
Trader Joe's,shop,supermarket,30.395413,-97.75191
Corner Bakery,amenity,cafe,30.393758,-97.750673
Pizza Hut,amenity,restaurant,30.4304857,-97.7641522
Pollo Regio,amenity,restaurant,30.3626624,-97.7185807
El Chile Café y Cantina,amenity,restaurant,30.2840559,-97.721778
Mi Tiendita Food Mart,shop,convenience,30.3626907,-97.7184204
Taco Mex,amenity,restaurant,30.2847133,-97.7149412
N'Star Donut,amenity,fast_food,30.4188303,-97.7010765
Shahi Cafe,amenity,cafe,30.4071439,-97.6790975
Subway,amenity,fast_food,30.4054433,-97.6740146
The Jackalope,amenity,bar,30.267129,-97.7390069
Hopdoddy Burger Bar,amenity,fast_food,30.2496642,-97.7499575
Salty Sow,amenity,restaurant,30.2837405,-97.7212605
Tacodeli,amenity,restaurant,30.3104716,-97.7401083
Houndstooth,amenity,cafe,30.3106073,-97.7400068
Uchiko,amenity,restaurant,30.3107699,-97.7398856
Cactus Cafe,amenity,bar,30.2861309,-97.7413275
Javelina,amenity,bar,30.2581501,-97.7388025
Half Step,amenity,bar,30.2584292,-97.7386658
Lucky Robot,amenity,restaurant,30.2508288,-97.7489794
Botticelli's,amenity,restaurant,30.2503043,-97.7491227
Bennu Coffee,amenity,cafe,30.2797982,-97.7196272
Koko's Beer Hall,amenity,restaurant,30.2425053,-97.783148
Torchy's Tacos,amenity,fast_food,30.3033508,-97.6988695
Tacodeli,amenity,fast_food,30.2584172,-97.787687
Magnolia Cafe,amenity,restaurant,30.2444789,-97.7519802
Kerbey Lane Cafe,amenity,cafe,30.2422172,-97.7835352
Mohawk,amenity,bar,30.2700576,-97.7360877
AB Liquor #2,amenity,restaurant,30.3532415,-97.7256708
East Side Pies,amenity,restaurant,30.3148694,-97.7153301
Roselle Pizzeria,amenity,restaurant,30.2475144,-97.7747477
East Side King,amenity,restaurant,30.262939,-97.7250128
,amenity,restaurant,30.2900348,-97.7418173
Ramen Tatsu-Ya,amenity,restaurant,30.3612166,-97.7152245
Chi'Lantro,amenity,fast_food,30.2705292,-97.7414985
Este,amenity,restaurant,30.2839954,-97.7195394
Casino El Camino,amenity,bar,30.2665007,-97.7376596
Barley Swine,amenity,restaurant,30.3413397,-97.738314
Jo's Coffee,amenity,cafe,30.2650419,-97.7460802
Jo's Coffee,amenity,cafe,30.2326024,-97.7562269
Houndstooth,amenity,cafe,30.2662841,-97.7431138
Tacodeli,amenity,restaurant,30.3487955,-97.7350656
Kung Fu Saloon,amenity,bar,30.2696325,-97.7498966
Revival Coffee,amenity,cafe,30.2642837,-97.7277618
Vince Young Steakhouse,amenity,restaurant,30.2648186,-97.7411682
Barfly's,amenity,bar,30.3167177,-97.7142604
Pearl Dive Oyster Bar,amenity,restaurant,30.2744898,-97.7646296
El Chilito,amenity,restaurant,30.2630554,-97.7244128
Julio's Cafe,amenity,restaurant,30.3045094,-97.7264373
Nae's,amenity,fast_food,30.3178941,-97.7214885
Vino Vino,amenity,restaurant,30.3069687,-97.7353169
Bar Chi Sushi,amenity,restaurant,30.265297,-97.74553
Which Wich?,amenity,fast_food,30.2657187,-97.7460186
Starbucks,amenity,cafe,30.2658493,-97.7465097
Royal Blue Grocery,shop,convenience,30.2656885,-97.7458792
Taverna,amenity,restaurant,30.2651262,-97.7463264
Bill's Oyster,amenity,restaurant,30.2656186,-97.7456335
,amenity,restaurant,30.2656885,-97.7484551
Lamberts,amenity,restaurant,30.26518,-97.747927
La Condesa,amenity,restaurant,30.265572,-97.7477644
Remedy,amenity,bar,30.2670293,-97.7495947
Royal Blue Grocery,shop,convenience,30.2676672,-97.7493712
Restaurant François,amenity,restaurant,30.2661363,-97.7476193
El Meson,amenity,restaurant,30.2489743,-97.7689416
It's Italian Cucina,amenity,restaurant,30.2525756,-97.7642578
El Raval,amenity,restaurant,30.2522862,-97.764434
McDonald's,amenity,fast_food,30.2144972,-97.7342912
Subway,amenity,fast_food,30.2212809,-97.7567727
Subway,amenity,fast_food,30.217749,-97.689724
P. Terry's,amenity,fast_food,30.3670216,-97.7275902
MOD Pizza,amenity,fast_food,30.1612853,-97.7919106
Saturn,amenity,bar,30.2712335,-97.7418768
Bourbon Girl,amenity,bar,30.2676562,-97.7408963
Friends Bar,amenity,bar,30.267686,-97.7410028
Recess Arcade Bar,amenity,bar,30.2675688,-97.7405829
Buckshot 6th St,amenity,bar,30.2669612,-97.7384055
Cheers Shot Bar,amenity,bar,30.2670224,-97.7386248
Chupacabra Cantina,amenity,restaurant,30.2671673,-97.7391442
MugShots,amenity,bar,30.2677385,-97.7384416
Peckerheads on Sixth,amenity,bar,30.2671481,-97.7390753
Rio Grande Mexican,amenity,restaurant,30.2647151,-97.7410729
The Dizzy Rooster,amenity,bar,30.2674088,-97.7400096
Geisha Sushi & Grill,amenity,restaurant,30.266411,-97.7364345
Los Comales Restaurant,amenity,restaurant,30.2618724,-97.7182535
Chi'Lantro BBQ,amenity,fast_food,30.2520019,-97.7638478
Shandeez Grill,amenity,restaurant,30.453921,-97.772406
ABGB,amenity,restaurant,30.2451066,-97.7688916
ABGB,amenity,bar,30.2452596,-97.7688434
Wright Bros. Brew & Brew,amenity,cafe,30.2644493,-97.7330414
Cenote,amenity,cafe,30.260505,-97.733706
Starbucks,amenity,cafe,30.2079458,-97.8154229
The Grove,amenity,restaurant,30.270593,-97.7509613
Kung Fu Saloon,amenity,bar,30.2703425,-97.7503681
Russell's Bakery,amenity,fast_food,30.3558668,-97.7336445
Highland Lounge,amenity,bar,30.2669654,-97.7448469
Hoover's Cooking,amenity,restaurant,30.2843995,-97.7203077
Howdy Donut,amenity,fast_food,30.257233,-97.746429
Caffé Medici,amenity,cafe,30.264819,-97.7442485
Freebirds,amenity,fast_food,30.255974,-97.746927
Fogo de Chão,amenity,restaurant,30.2645145,-97.7443724
Arandinas Mexican Restaurant,amenity,restaurant,30.240538,-97.726533
Trader Joe's,shop,supermarket,30.2676959,-97.7526645
,amenity,restaurant,30.3307139,-97.7153474
Barrett's Coffee,amenity,cafe,30.338992,-97.717491
Double Trouble,amenity,cafe,30.317485,-97.722135
Saigon On 7th,amenity,restaurant,30.2605397,-97.7128707
Gyu-Kaku,amenity,restaurant,30.2633101,-97.7308402
Brooklyn Dumpling Shop,amenity,restaurant,30.2634537,-97.7280332
Ma'CoCo,amenity,restaurant,30.2622663,-97.7267125
Incognito,amenity,bar,30.2644208,-97.7332099
The Tipsy Alchemist,amenity,bar,30.258393,-97.739041
Pluckers Wing Bar,amenity,restaurant,30.2863059,-97.7450193
Dollar Slice Club,amenity,restaurant,30.2866,-97.741932
Asahi Imports,shop,supermarket,30.336401,-97.739012
Fresh Plus,shop,supermarket,30.343119,-97.725654
Brooklyn Pie Co.,amenity,restaurant,30.344558,-97.736246
Jimmy John's,amenity,fast_food,30.2910839,-97.7266935
Picnik,amenity,cafe,30.318904,-97.738972
Corinne,amenity,restaurant,30.2625953,-97.7411854
Mason's Famous Lobster Rolls,amenity,restaurant,30.2646193,-97.7447359
Red Farm,amenity,restaurant,30.265537,-97.745401
Proper Sandos,amenity,fast_food,30.2660738,-97.7499082
TraphouseATX,amenity,restaurant,30.266118,-97.745165
Local Foods,amenity,restaurant,30.265697,-97.748514
Wu Chow,amenity,restaurant,30.2686128,-97.7478966
Capital One Café,amenity,cafe,30.2681344,-97.7425331
Vaquero Taquero,amenity,restaurant,30.2664657,-97.7358582
Upstairs at Caroline,amenity,bar,30.268656,-97.7423563
Green Light Social,amenity,bar,30.270363,-97.750394
Fleet Coffee,amenity,cafe,30.270247,-97.742287
Taco Joint,amenity,restaurant,30.291558,-97.734917
RS Food Mart,shop,convenience,30.268452,-97.725791
Mour Cafe,amenity,restaurant,30.2437089,-97.7283854
1618 Asian Fusion,amenity,restaurant,30.245235,-97.730369
Captain quackenbush's coffeehouse,amenity,cafe,30.217993,-97.79637
Captain Quakenbush's Coffeehouse,amenity,cafe,30.217862,-97.796455
Lazydaze,amenity,cafe,30.217802,-97.796492
lazydazy,amenity,cafe,30.2178088,-97.796552
Thundercloud Subs,amenity,restaurant,30.240002,-97.727639
Pizza Hut,amenity,restaurant,30.3200535,-97.6950538
7-Eleven,shop,convenience,30.4046144,-97.6385147
Mama Fu's,amenity,restaurant,30.398259,-97.7493286
Papalote Taco House,amenity,restaurant,30.243509,-97.781888
Fig Italian Kitchen and Bar,amenity,restaurant,30.2407,-97.785977
Catfish Parlour,amenity,restaurant,30.2137895,-97.7312616
DK sushi & seoul korean,amenity,restaurant,30.2002752,-97.7861963
Taqueria Villanueva,amenity,restaurant,30.358548,-97.6869568
El Pollo Rico,amenity,fast_food,30.358269,-97.6863272
Torchy's Tacos,amenity,fast_food,30.2224052,-97.8403897
Firehouse Subs,amenity,fast_food,30.2214515,-97.8409365
Jimmy John's,amenity,fast_food,30.2222708,-97.837698
Conscious cravings,amenity,fast_food,30.251086,-97.7541516
Holy cacao,amenity,cafe,30.251009,-97.7541798
Phil's Icehouse,amenity,fast_food,30.2430176,-97.7823649
Pho Van Vietnamese,amenity,restaurant,30.36113,-97.7154947
Food Basket,shop,convenience,30.4161143,-97.695336
Red River Cafe,amenity,cafe,30.2896999,-97.7284176
Nau's Enfield Drug,amenity,fast_food,30.2799999,-97.759089
,shop,convenience,30.2839489,-97.7198191
100 Pizzitas,amenity,fast_food,30.266509,-97.7330453
Arpeggio Grill,amenity,restaurant,30.3311905,-97.7151487
Epoch Coffee,amenity,cafe,30.3593671,-97.7346731
Polvo's,amenity,restaurant,30.2671399,-97.7500446
,shop,convenience,30.4214809,-97.7546755
MOD Pizza,amenity,fast_food,30.3032221,-97.6989543
Torchy's Tacos,amenity,fast_food,30.2416098,-97.7842715
Jersey Mike's Subs,amenity,fast_food,30.2414217,-97.7839374
7-Eleven,shop,convenience,30.2706015,-97.741622
Mighty Bird,amenity,fast_food,30.4255408,-97.7537519
Radio Coffee and Beer,amenity,bar,30.2315416,-97.7877719
Food Mart,shop,convenience,30.4171513,-97.7457711
Kung Fu Saloon,amenity,bar,30.4008451,-97.7227584
St. Genevieve,amenity,bar,30.4013625,-97.7228104
Burger Bar,amenity,restaurant,30.2646732,-97.7437945
Corner Restaurant,amenity,restaurant,30.2644196,-97.7438985
Casey's Snowballs,amenity,restaurant,30.3120522,-97.7149517
Jack in the Box,amenity,fast_food,30.2990534,-97.7201723
CITGO Brew,shop,convenience,30.2889261,-97.7077235
Mala Vida,amenity,bar,30.2662263,-97.7355652
MOD Pizza,amenity,fast_food,30.4054932,-97.6738353
Chi'Lantro BBQ,amenity,fast_food,30.3244616,-97.7401274
Pho Dan,amenity,restaurant,30.382049,-97.6875611
Teapioca Lounge,amenity,cafe,30.4130776,-97.6877881
Wholly Cow Burger and Zen Market,amenity,restaurant,30.2429035,-97.7839568
Michi Ramen,amenity,restaurant,30.241537,-97.7841603
True Food Kitchen,amenity,restaurant,30.2669927,-97.7523453
Parmer Café,amenity,restaurant,30.4585771,-97.7514666
Hao Hao Restaurant,amenity,restaurant,30.2013637,-97.805593
Lavaca Street Bar,amenity,restaurant,30.4005614,-97.723202
Punch Bowl Social,amenity,restaurant,30.3999964,-97.7255522
Paul Martin's Austin Grill,amenity,restaurant,30.4028142,-97.7216185
Hat Creek Burger Company,amenity,restaurant,30.4000202,-97.7233768
Salvation Pizza,amenity,restaurant,30.4009665,-97.72273
Flower Child,amenity,restaurant,30.4037493,-97.7215518
The Dogwood,amenity,bar,30.400873,-97.723074
Second,amenity,restaurant,30.4024187,-97.7211691
JINYA Ramen Bar,amenity,restaurant,30.400297,-97.7232535
77 Degrees,amenity,bar,30.4012164,-97.7228646
Thai Kun,amenity,restaurant,30.4015114,-97.7224137
Yard House,amenity,restaurant,30.4043458,-97.7214209
Toulouse,amenity,restaurant,30.4030919,-97.7215241
EBar,amenity,cafe,30.4025845,-97.7203236
Mia,amenity,restaurant,30.4007338,-97.7231221
Mad Greens,amenity,restaurant,30.4001864,-97.7229782
McCormick & Schmick's,amenity,restaurant,30.403753,-97.7251257
Sway,amenity,restaurant,30.4004878,-97.7228731
General Tso'Boy,amenity,restaurant,30.4010444,-97.7226256
Culinary Drop Out,amenity,restaurant,30.4035082,-97.7216284
The Yard Milkshake Bar,amenity,cafe,30.4007259,-97.7268482
Pressed Juicery,amenity,fast_food,30.4013858,-97.7262132
Copper Restaurant & Dessert Lounge,amenity,restaurant,30.400424,-97.7272328
P. Terry's,amenity,fast_food,30.2677961,-97.7423621
VIA 313 Pizza,amenity,restaurant,30.2328195,-97.8656668
Subway,amenity,fast_food,30.231688,-97.7350966
Domino's,amenity,fast_food,30.2306382,-97.7345708
Subway,amenity,fast_food,30.2950009,-97.7428814
Fresas,amenity,restaurant,30.2477844,-97.7551015
Rio Rita,amenity,bar,30.2749573,-97.7200663
King Bee,amenity,bar,30.2739294,-97.7196183
Sam's BBQ,amenity,restaurant,30.2740504,-97.7187975
Vic & Al's,amenity,restaurant,30.2849284,-97.7170005
Dai Due,amenity,restaurant,30.2848698,-97.7167839
Techo Mezcaleria & Agave Bar,amenity,bar,30.2840591,-97.7188988
Galloway's Sandwich Shop,amenity,restaurant,30.2739607,-97.7193957
Dozen Street,amenity,bar,30.2738014,-97.7204049
The Original New Orleans Po-Boy and Gumbo Shop,amenity,restaurant,30.2737783,-97.72048
Texican Cafe,amenity,restaurant,30.2364317,-97.7967504
Geraldine's,amenity,restaurant,30.2601776,-97.7392719
Ex Files,amenity,bar,30.249264,-97.7687653
Snooze,amenity,restaurant,30.2508607,-97.7659325
ALC Steaks,amenity,restaurant,30.2775925,-97.750896
,amenity,bar,30.2434873,-97.7521152
El Pollo Rico,amenity,restaurant,30.2305534,-97.7341477
The Golden Goose,amenity,bar,30.2492382,-97.7688789
Wheatsville Co-op,shop,supermarket,30.2356735,-97.7909428
Ocean Blue Oyster Bar,amenity,restaurant,30.2350802,-97.7934963
Starbucks,amenity,cafe,30.3016121,-97.6999083
Kesos Taco House,amenity,restaurant,30.2826432,-97.7444056
Sushi Bang Bang,amenity,restaurant,30.4762517,-97.7981296
Sam's Town Point,amenity,bar,30.17217,-97.8276455
electric house,amenity,bar,30.2517205,-97.6992
Wildflower Cafe,amenity,cafe,30.1857853,-97.8736475
Forthright,amenity,restaurant,30.2622839,-97.7430312
Rosie's Grocery,shop,convenience,30.2585138,-97.7874921
Amenecer Coffee and Bakery,amenity,restaurant,30.4214979,-97.6710529
My Name Is Joe Coffee,amenity,cafe,30.2674422,-97.742689
Café Crème,amenity,cafe,30.2318432,-97.7356141
Vera Cruz,amenity,fast_food,30.2314804,-97.7879935
Garage,amenity,bar,30.2677729,-97.7442084
Thundercloud Subs,amenity,fast_food,30.2020961,-97.6701487
Ruta Maya,amenity,cafe,30.2020949,-97.6700843
Barton Springs,shop,convenience,30.2020961,-97.6700119
Annie's,amenity,cafe,30.202292,-97.6700253
Farm Aire,amenity,fast_food,30.2022908,-97.6701299
Haymaker,amenity,restaurant,30.2023117,-97.6689591
Jetset Austin,shop,convenience,30.2023128,-97.6688532
The Salt Lick's Taco Bar,amenity,fast_food,30.2020799,-97.6668053
MAD greens,amenity,fast_food,30.2021239,-97.6659269
Juiceland,amenity,fast_food,30.2021204,-97.6659859
The Peached Tortilla,amenity,fast_food,30.2021274,-97.6660449
Hippies & Hops,amenity,fast_food,30.2021239,-97.6661053
Berry Austin,amenity,fast_food,30.2021216,-97.666183
,shop,convenience,30.2022375,-97.665149
Ruth's Chris Steak House,amenity,restaurant,30.2679982,-97.7434085
Speakeasy,amenity,bar,30.266771,-97.7435171
Lonesome Dove Bistro,amenity,restaurant,30.268268,-97.744033
S H Donuts,amenity,fast_food,30.2334122,-97.721216
Jardin Corona,amenity,restaurant,30.4451874,-97.786557
Chick-fil-A,amenity,fast_food,30.257464,-97.8071413
Paco's Tacos,amenity,restaurant,30.3074786,-97.7058047
S-H Donuts,amenity,restaurant,30.3005637,-97.6851459
Chez Nous,amenity,restaurant,30.2664993,-97.7385412
Terry Black's BBQ,amenity,restaurant,30.2596649,-97.7548076
Casa Chapala,amenity,restaurant,30.3735638,-97.7255279
Fat Cats: Organic Coffee & Desserts,amenity,cafe,30.3386884,-97.7187526
Domino's,amenity,fast_food,30.3737903,-97.755433
Molcas Mexican Restaurant,amenity,restaurant,30.372861,-97.7555682
3 Train Pizza,amenity,restaurant,30.3728169,-97.7555969
Buca di Beppo,amenity,restaurant,30.470812,-97.806105
Great American Cookies,amenity,fast_food,30.4708817,-97.8061612
Panda Express,amenity,fast_food,30.4707575,-97.8068927
Villa Fresh Italian Kitchen,amenity,restaurant,30.4707462,-97.8068038
Chick-fil-A,amenity,fast_food,30.4707085,-97.8067499
Potato Club,amenity,restaurant,30.4707562,-97.8069903
Japan Cafe,amenity,restaurant,30.4707185,-97.8070574
Subway,amenity,fast_food,30.4706708,-97.807104
Nestlé Toll House Café,amenity,fast_food,30.4706746,-97.806693
Phil's Philly Grill,amenity,restaurant,30.4705829,-97.8072075
Paradise Smoothies & Yogurt,amenity,fast_food,30.4703806,-97.8071594
Starbucks,amenity,cafe,30.4705954,-97.8069306
Simon's Sushi,amenity,fast_food,30.4704346,-97.806951
Auntie Anne's,amenity,fast_food,30.4701595,-97.8073008
Hot Dog on a Stick,amenity,fast_food,30.4700528,-97.8073999
Flower Child,amenity,restaurant,30.2659764,-97.7495445
North Italia,amenity,restaurant,30.2658145,-97.7489908
Jason's Deli,amenity,restaurant,30.4588536,-97.7917594
Salvation Pizza,amenity,restaurant,30.3008048,-97.7405995
Thanh Nhi Kitchen,amenity,restaurant,30.3612122,-97.6986
Pepe's Mexican Restaurant,amenity,restaurant,30.3095966,-97.6658186
Johnny Beans,amenity,cafe,30.4378447,-97.6980347
Snooze,amenity,restaurant,30.3056313,-97.7434574
Stiles Switch BBQ,amenity,restaurant,30.3344896,-97.7213534
Starbucks,amenity,cafe,30.3886025,-97.6502811
Rusty Cannon Pub,amenity,bar,30.2099138,-97.7824407
Fresh Donuts,amenity,restaurant,30.157355,-97.7444952
Nomad Bar,amenity,bar,30.312516,-97.704829
Tropicana Cuban Restaurant,amenity,restaurant,30.3669425,-97.696104
Las Trancas,amenity,restaurant,30.2598607,-97.7317826
Lucky Lab Coffee,amenity,cafe,30.2885673,-97.7420585
Starbucks,amenity,cafe,30.312715,-97.7385289
Rabbit Food Grocery,shop,supermarket,30.2975784,-97.7673071
The Vegan Nom,amenity,restaurant,30.2551436,-97.7183365
Arlo's,amenity,restaurant,30.2694927,-97.7362477
Starbucks,amenity,cafe,30.2835675,-97.7416851
Medici Roasting,amenity,cafe,30.2854421,-97.7420095
Einstein Bros. Bagels,amenity,fast_food,30.2879609,-97.7417216
Bufalina Due,amenity,restaurant,30.3410897,-97.7383417
Counter Cafe,amenity,restaurant,30.2616958,-97.7216715
Canje,amenity,restaurant,30.2616262,-97.721465
Cuvée Coffee,amenity,cafe,30.2614363,-97.7211444
The Lost Well,amenity,bar,30.2713855,-97.6968033
Habesha Ethiopian Restaurant and Bar,amenity,restaurant,30.3211128,-97.7058798
Domino's,amenity,fast_food,30.3466337,-97.6764652
Buddy's Mexican Grill,amenity,restaurant,30.3465411,-97.6764787
Fukumoto,amenity,restaurant,30.2646261,-97.7317272
Historic Scoot Inn,amenity,bar,30.2621219,-97.7293945
JuiceLand,amenity,fast_food,30.2311897,-97.8009393
Figure 8 Coffee Purveyors,amenity,cafe,30.266883,-97.719949
Summer Moon Coffee Bar,amenity,cafe,30.2053557,-97.8063095
Casa Garcia's,amenity,restaurant,30.2021661,-97.8064436
Pizza Hut Delivery,amenity,fast_food,30.2023677,-97.8060117
Cicis,amenity,restaurant,30.2019945,-97.8050757
Cherry Creek Catfish Company,amenity,restaurant,30.2147669,-97.799516
South Austin Sno,amenity,fast_food,30.2180137,-97.7960194
El Chilito,amenity,restaurant,30.227845,-97.7892495
Chekos,amenity,restaurant,30.330873,-97.7308394
Soup Peddler,amenity,fast_food,30.2438027,-97.7816176
Pizzeria Grata,amenity,restaurant,30.2453356,-97.7804229
Loro,amenity,restaurant,30.2478111,-97.7712879
Combo Donuts,amenity,fast_food,30.2522172,-97.7636376
Epoch Coffee,amenity,cafe,30.3572945,-97.760577
Central Standard,amenity,restaurant,30.2475946,-97.7502188
Rudy's Country Store and Bar-B-Q,amenity,restaurant,30.3074215,-97.742008
Clark's Oyster Bar,amenity,restaurant,30.2729697,-97.7571499
Cafe Josie,amenity,restaurant,30.2731631,-97.7572773
Lin Asian Bar + Dim Sum,amenity,restaurant,30.2728289,-97.7580008
Nightcap,amenity,restaurant,30.2737578,-97.7604684
Twenty Two Trattoria-Wine Bar,amenity,bar,30.273547,-97.7600205
Shake Shack,amenity,fast_food,30.2560094,-97.7617585
The Guesthouse,amenity,restaurant,30.2655237,-97.7490365
Ember Kitchen,amenity,restaurant,30.2668996,-97.7528357
Better Half Coffee & Cocktails,amenity,cafe,30.2712775,-97.7585251
Swift's Attic,amenity,restaurant,30.2656592,-97.7434871
Yeti's Barrr,amenity,bar,30.2592955,-97.7464481
Phoebe's Diner,amenity,restaurant,30.2415272,-97.759221
Lavaca Street Bar,amenity,bar,30.2413506,-97.7850226
Crepe Crazy,amenity,restaurant,30.241602,-97.7846524
Turf N' Surf Po-Boy,amenity,restaurant,30.2413854,-97.7849729
El Naranjo,amenity,restaurant,30.2441834,-97.7809402
Muse Fusion + Sushi,amenity,restaurant,30.2337002,-97.7922422
Austin Java,amenity,cafe,30.2175689,-97.7966585
Arlo Grey,amenity,restaurant,30.262803,-97.744034
Lustre Pearl East,amenity,bar,30.2529968,-97.7107619
The Perch,amenity,cafe,30.260507,-97.7416741
Old Rail Coffee Pub,amenity,cafe,30.2611369,-97.6978391
Poke-E-Joes,amenity,restaurant,30.2370431,-97.797258
Tuscany 360,shop,convenience,30.3315555,-97.8100086
Fresh TOFU:  Food to Go,amenity,restaurant,30.3772352,-97.6867055
Bambu,amenity,cafe,30.3774049,-97.6872721
Paperboy,amenity,cafe,30.2684502,-97.7275658
Shawarma Point,amenity,fast_food,30.2671738,-97.7371985
Veracruz all natural,amenity,restaurant,30.2580035,-97.726027
Midnight Cowboy,amenity,bar,30.2671147,-97.739944
Barracuda,amenity,bar,30.2671404,-97.7363312
Pho Hanoi,amenity,restaurant,30.3822023,-97.6851213
International Foods,shop,supermarket,30.3823572,-97.6850422
SquareRüt Kava Bar,amenity,cafe,30.3187661,-97.7316951
Maggie Mae's,amenity,bar,30.2670433,-97.7396775
Littlefield Patio Cafe,amenity,cafe,30.2892778,-97.7393939
OneTaco Taquería @ Anderson Lane,amenity,restaurant,30.3596225,-97.7358168
Troy,amenity,restaurant,30.3717722,-97.7564204
Papa John's,amenity,fast_food,30.3789204,-97.7132509
Mr. Brew Coffee,amenity,cafe,30.3621042,-97.7177062
The Brewtorium,amenity,restaurant,30.3257938,-97.7170764
Smokey Mo's BBQ,amenity,restaurant,30.4417076,-97.7449998
Tarka Indian Kitchen,amenity,restaurant,30.3570449,-97.7353938
Kura Sushi,amenity,fast_food,30.3374339,-97.7172609
Five Guys,amenity,fast_food,30.3910488,-97.7484646
Bombay to Kathmandu Kitchen,amenity,restaurant,30.3666294,-97.6954119
World Food & Halal Market,shop,supermarket,30.3670053,-97.6967651
La Finca Supermercado,shop,supermarket,30.3670984,-97.6964924
Pepe's Fruit Cup Shop,amenity,restaurant,30.366903,-97.6959994
Wingstop,amenity,fast_food,30.3668631,-97.6959332
Domino's,amenity,fast_food,30.3657443,-97.696642
Futbol En Vivo,amenity,bar,30.3657169,-97.6966509
Taquerias Arandinas,amenity,restaurant,30.3656894,-97.6966756
Black's BBQ,amenity,restaurant,30.2985031,-97.7413239
SLAB BBQ & Beer,amenity,restaurant,30.2353456,-97.8784801
Pluckers Wing Bar,amenity,restaurant,30.235605,-97.8778279
Tucci's Southside Subs,amenity,restaurant,30.2341132,-97.87728
Xian Noodles,amenity,restaurant,30.4004602,-97.7273341
Easy Tiger Linc,amenity,restaurant,30.3273152,-97.7071923
Which Wich?,amenity,fast_food,30.4470654,-97.7907739
Wingstop,amenity,fast_food,30.4472851,-97.7908482
Pizza Hut,amenity,restaurant,30.4381511,-97.6982199
The Rolling Rooster,amenity,fast_food,30.4378108,-97.6979757
Wan Fu,amenity,restaurant,30.4376921,-97.6975317
Poke House,amenity,restaurant,30.4062241,-97.745991
Biryani & Co.,amenity,restaurant,30.4062304,-97.7461173
Floppy Disk Repair Co.,amenity,bar,30.2667005,-97.7420902
Hunan Lion,amenity,restaurant,30.237321,-97.7937478
Desilicious Cafe - Indian Pure Vegetarian/ Vegan Restaurant,amenity,restaurant,30.425355,-97.716861
Kolache Factory,amenity,cafe,30.4252916,-97.7167166
Thai Cuisine,amenity,restaurant,30.4254666,-97.7170637
Silver Grill Cafe,amenity,restaurant,30.4250741,-97.7162292
Austin Grind,amenity,cafe,30.4249138,-97.7158878
Pei Wei,amenity,restaurant,30.2359156,-97.7952335
Maudie's Tex-Mex,amenity,restaurant,30.3710845,-97.6913606
Kanji Ramen,amenity,restaurant,30.4310839,-97.7650745
Kiefer's Cafe and Catering,amenity,cafe,30.3880837,-97.709846
The League Kitchen & Tavern,amenity,restaurant,30.4977281,-97.7737997
Subway,amenity,fast_food,30.4418613,-97.7446008
Sarpino's Pizzeria,amenity,fast_food,30.4463272,-97.8051453
Shipley Do-Nuts,amenity,fast_food,30.4467702,-97.8044086
Gong Cha,amenity,cafe,30.2834028,-97.7413494
Home Slice Pizza,amenity,restaurant,30.3159377,-97.7184664
Serranos Cocina y Cantina,amenity,restaurant,30.162357,-97.7905488
Sangam Chettinad Indian Cuisine,amenity,restaurant,30.4420757,-97.7439987
Almarah Mediterranean Cuisine,amenity,restaurant,30.4609302,-97.8170214
Green Mango,amenity,restaurant,30.418731,-97.8472692
Napa Flats,amenity,restaurant,30.4182552,-97.8475634
360 Pizza,amenity,restaurant,30.3615355,-97.7891958
Subway,amenity,fast_food,30.3702822,-97.8000987
Scoreboard,amenity,restaurant,30.370131,-97.7998197
Papa John's,amenity,fast_food,30.3700014,-97.799555
Bamboo Asian Grill,amenity,restaurant,30.3693564,-97.8006352
Pizza Hut,amenity,restaurant,30.3927193,-97.8446156
Oak Sports Bar & Grill,amenity,bar,30.2292707,-97.7674918
Nikki's Pizza,amenity,restaurant,30.418079,-97.6703895
Jimmy John's,amenity,fast_food,30.4179298,-97.6704215
Kublai Khan Crazy Mongolian Stir Fry & Sushi Bar,amenity,restaurant,30.4117355,-97.6725219
Hyderabad House Austin,amenity,restaurant,30.4106784,-97.6717499
Tony C's Italian Kitchen,amenity,restaurant,30.4973993,-97.7735483
Dana Bazaar Indian Supermarket,shop,supermarket,30.4983547,-97.7778672
Smokey Mo's BBQ,amenity,restaurant,30.4995941,-97.777042
